"pid","did","lptime","pborough","cnt"
48,50,4,"""Manhattan""",20
48,50,5,"""Manhattan""",13
48,50,6,"""Manhattan""",25
48,50,7,"""Manhattan""",37
48,50,8,"""Manhattan""",43
48,50,9,"""Manhattan""",49
48,50,10,"""Manhattan""",32
48,50,11,"""Manhattan""",42
48,50,12,"""Manhattan""",53
48,50,13,"""Manhattan""",40
48,50,14,"""Manhattan""",45
48,50,15,"""Manhattan""",42
48,50,16,"""Manhattan""",39
48,50,17,"""Manhattan""",44
48,50,18,"""Manhattan""",60
48,50,19,"""Manhattan""",42
48,50,20,"""Manhattan""",56
48,50,21,"""Manhattan""",47
48,50,22,"""Manhattan""",60
48,50,23,"""Manhattan""",61
48,68,0,"""Manhattan""",94
48,68,1,"""Manhattan""",69
48,68,2,"""Manhattan""",58
48,68,3,"""Manhattan""",43
48,68,4,"""Manhattan""",39
48,68,5,"""Manhattan""",34
48,68,6,"""Manhattan""",47
48,68,7,"""Manhattan""",75
48,68,8,"""Manhattan""",72
48,68,9,"""Manhattan""",121
48,68,10,"""Manhattan""",110
48,68,11,"""Manhattan""",95
48,68,12,"""Manhattan""",113
48,68,13,"""Manhattan""",103
48,68,14,"""Manhattan""",102
48,68,15,"""Manhattan""",114
48,68,16,"""Manhattan""",116
48,68,17,"""Manhattan""",123
48,68,18,"""Manhattan""",146
48,68,19,"""Manhattan""",113
48,68,20,"""Manhattan""",102
48,68,21,"""Manhattan""",148
48,68,22,"""Manhattan""",135
48,68,23,"""Manhattan""",126
48,74,0,"""Manhattan""",19
48,74,2,"""Manhattan""",13
48,74,17,"""Manhattan""",14
48,74,20,"""Manhattan""",14
48,75,5,"""Manhattan""",11
48,75,6,"""Manhattan""",18
48,75,7,"""Manhattan""",17
48,75,8,"""Manhattan""",16
48,75,9,"""Manhattan""",13
48,75,10,"""Manhattan""",14
48,75,11,"""Manhattan""",14
48,75,13,"""Manhattan""",11
48,75,14,"""Manhattan""",18
48,75,19,"""Manhattan""",12
48,75,20,"""Manhattan""",11
48,75,21,"""Manhattan""",16
48,75,22,"""Manhattan""",19
48,75,23,"""Manhattan""",22
48,79,0,"""Manhattan""",32
48,79,1,"""Manhattan""",28
48,79,2,"""Manhattan""",27
48,79,3,"""Manhattan""",19
48,79,11,"""Manhattan""",12
48,79,12,"""Manhattan""",13
48,79,14,"""Manhattan""",19
48,79,15,"""Manhattan""",13
48,79,16,"""Manhattan""",19
48,79,17,"""Manhattan""",13
48,79,18,"""Manhattan""",15
48,79,19,"""Manhattan""",31
48,79,20,"""Manhattan""",29
48,79,21,"""Manhattan""",29
48,79,22,"""Manhattan""",35
48,79,23,"""Manhattan""",29
48,87,2,"""Manhattan""",11
48,87,21,"""Manhattan""",13
48,87,22,"""Manhattan""",11
48,90,0,"""Manhattan""",45
48,90,1,"""Manhattan""",23
48,90,2,"""Manhattan""",25
48,90,3,"""Manhattan""",20
48,90,4,"""Manhattan""",14
48,90,5,"""Manhattan""",12
48,90,7,"""Manhattan""",18
48,90,8,"""Manhattan""",18
48,90,9,"""Manhattan""",29
48,90,10,"""Manhattan""",34
48,90,11,"""Manhattan""",33
48,90,12,"""Manhattan""",31
48,90,13,"""Manhattan""",26
48,90,14,"""Manhattan""",33
48,90,15,"""Manhattan""",33
48,90,16,"""Manhattan""",44
48,90,17,"""Manhattan""",44
48,90,18,"""Manhattan""",38
48,90,19,"""Manhattan""",34
48,90,20,"""Manhattan""",47
48,90,21,"""Manhattan""",35
48,90,22,"""Manhattan""",43
48,90,23,"""Manhattan""",38
48,100,6,"""Manhattan""",15
48,100,7,"""Manhattan""",19
48,100,8,"""Manhattan""",39
48,100,9,"""Manhattan""",38
48,100,10,"""Manhattan""",32
48,100,11,"""Manhattan""",33
48,100,12,"""Manhattan""",23
48,100,13,"""Manhattan""",32
48,100,14,"""Manhattan""",31
48,100,15,"""Manhattan""",36
48,100,16,"""Manhattan""",25
48,100,17,"""Manhattan""",43
48,100,18,"""Manhattan""",25
48,100,19,"""Manhattan""",40
48,100,20,"""Manhattan""",22
48,100,21,"""Manhattan""",15
48,100,22,"""Manhattan""",25
48,100,23,"""Manhattan""",19
48,107,0,"""Manhattan""",18
48,107,1,"""Manhattan""",14
48,107,2,"""Manhattan""",15
48,107,3,"""Manhattan""",11
48,107,7,"""Manhattan""",12
48,107,8,"""Manhattan""",39
48,107,9,"""Manhattan""",16
48,107,10,"""Manhattan""",19
48,107,12,"""Manhattan""",18
48,107,13,"""Manhattan""",13
48,107,14,"""Manhattan""",19
48,107,15,"""Manhattan""",19
48,107,16,"""Manhattan""",19
48,107,17,"""Manhattan""",22
48,107,18,"""Manhattan""",15
48,107,19,"""Manhattan""",14
48,107,20,"""Manhattan""",24
48,107,21,"""Manhattan""",31
48,107,22,"""Manhattan""",37
48,107,23,"""Manhattan""",25
48,113,0,"""Manhattan""",11
48,113,9,"""Manhattan""",13
48,113,10,"""Manhattan""",15
48,113,14,"""Manhattan""",11
48,113,16,"""Manhattan""",12
48,113,17,"""Manhattan""",15
48,113,18,"""Manhattan""",11
48,113,21,"""Manhattan""",19
48,113,23,"""Manhattan""",12
48,114,19,"""Manhattan""",15
48,114,20,"""Manhattan""",19
48,114,21,"""Manhattan""",16
48,114,22,"""Manhattan""",17
48,114,23,"""Manhattan""",18
48,116,0,"""Manhattan""",26
48,116,1,"""Manhattan""",17
48,116,2,"""Manhattan""",25
48,116,3,"""Manhattan""",18
48,116,4,"""Manhattan""",20
48,116,18,"""Manhattan""",14
48,116,20,"""Manhattan""",11
48,116,21,"""Manhattan""",21
48,116,22,"""Manhattan""",27
48,116,23,"""Manhattan""",18
48,127,22,"""Manhattan""",11
48,132,5,"""Manhattan""",21
48,132,6,"""Manhattan""",15
48,132,7,"""Manhattan""",11
48,132,8,"""Manhattan""",13
48,132,9,"""Manhattan""",17
48,132,10,"""Manhattan""",16
48,132,11,"""Manhattan""",22
48,132,12,"""Manhattan""",28
48,132,13,"""Manhattan""",28
48,132,14,"""Manhattan""",29
48,132,15,"""Manhattan""",40
48,132,16,"""Manhattan""",46
48,132,17,"""Manhattan""",25
48,132,18,"""Manhattan""",17
48,137,5,"""Manhattan""",15
48,137,6,"""Manhattan""",59
48,137,7,"""Manhattan""",36
48,137,8,"""Manhattan""",31
48,137,9,"""Manhattan""",21
48,137,10,"""Manhattan""",18
48,137,11,"""Manhattan""",15
48,137,12,"""Manhattan""",15
48,137,13,"""Manhattan""",15
48,137,14,"""Manhattan""",14
48,137,17,"""Manhattan""",18
48,137,18,"""Manhattan""",13
48,137,19,"""Manhattan""",17
48,137,20,"""Manhattan""",20
48,137,21,"""Manhattan""",16
48,137,22,"""Manhattan""",19
48,137,23,"""Manhattan""",11
48,138,4,"""Manhattan""",11
48,138,5,"""Manhattan""",15
48,138,6,"""Manhattan""",19
48,138,7,"""Manhattan""",16
48,138,8,"""Manhattan""",27
48,138,9,"""Manhattan""",23
48,138,10,"""Manhattan""",29
48,138,11,"""Manhattan""",35
48,138,12,"""Manhattan""",28
48,138,13,"""Manhattan""",25
48,138,14,"""Manhattan""",23
48,138,15,"""Manhattan""",15
48,138,16,"""Manhattan""",19
48,140,0,"""Manhattan""",12
48,140,6,"""Manhattan""",35
48,140,7,"""Manhattan""",27
48,140,8,"""Manhattan""",29
48,140,9,"""Manhattan""",22
48,140,10,"""Manhattan""",24
48,140,11,"""Manhattan""",22
48,140,12,"""Manhattan""",12
48,140,13,"""Manhattan""",14
48,140,14,"""Manhattan""",25
48,140,15,"""Manhattan""",11
48,140,16,"""Manhattan""",13
48,140,17,"""Manhattan""",17
48,140,18,"""Manhattan""",22
48,140,19,"""Manhattan""",23
48,140,20,"""Manhattan""",20
48,140,21,"""Manhattan""",35
48,140,22,"""Manhattan""",16
48,141,0,"""Manhattan""",17
48,141,1,"""Manhattan""",23
48,141,2,"""Manhattan""",15
48,141,3,"""Manhattan""",15
48,141,4,"""Manhattan""",11
48,141,5,"""Manhattan""",11
48,141,6,"""Manhattan""",23
48,141,7,"""Manhattan""",11
48,141,8,"""Manhattan""",24
48,141,9,"""Manhattan""",15
48,141,10,"""Manhattan""",21
48,141,11,"""Manhattan""",18
48,141,12,"""Manhattan""",19
48,141,13,"""Manhattan""",25
48,141,14,"""Manhattan""",24
48,141,15,"""Manhattan""",24
48,141,16,"""Manhattan""",33
48,141,17,"""Manhattan""",26
48,141,18,"""Manhattan""",38
48,141,19,"""Manhattan""",20
48,141,20,"""Manhattan""",25
48,141,21,"""Manhattan""",27
48,141,22,"""Manhattan""",28
48,141,23,"""Manhattan""",15
48,142,0,"""Manhattan""",21
48,142,1,"""Manhattan""",28
48,142,2,"""Manhattan""",19
48,142,3,"""Manhattan""",18
48,142,4,"""Manhattan""",13
48,142,6,"""Manhattan""",25
48,142,7,"""Manhattan""",42
48,142,8,"""Manhattan""",64
48,142,9,"""Manhattan""",72
48,142,10,"""Manhattan""",76
48,142,11,"""Manhattan""",82
48,142,12,"""Manhattan""",67
48,142,13,"""Manhattan""",81
48,142,14,"""Manhattan""",74
48,142,15,"""Manhattan""",90
48,142,16,"""Manhattan""",109
48,142,17,"""Manhattan""",113
48,142,18,"""Manhattan""",148
48,142,19,"""Manhattan""",98
48,142,20,"""Manhattan""",59
48,142,21,"""Manhattan""",80
48,142,22,"""Manhattan""",90
48,142,23,"""Manhattan""",60
48,143,0,"""Manhattan""",38
48,143,1,"""Manhattan""",30
48,143,2,"""Manhattan""",11
48,143,3,"""Manhattan""",21
48,143,7,"""Manhattan""",25
48,143,8,"""Manhattan""",35
48,143,9,"""Manhattan""",36
48,143,10,"""Manhattan""",54
48,143,11,"""Manhattan""",48
48,143,12,"""Manhattan""",44
48,143,13,"""Manhattan""",53
48,143,14,"""Manhattan""",57
48,143,15,"""Manhattan""",64
48,143,16,"""Manhattan""",60
48,143,17,"""Manhattan""",61
48,143,18,"""Manhattan""",83
48,143,19,"""Manhattan""",68
48,143,20,"""Manhattan""",65
48,143,21,"""Manhattan""",84
48,143,22,"""Manhattan""",75
48,143,23,"""Manhattan""",49
48,144,0,"""Manhattan""",11
48,144,9,"""Manhattan""",11
48,144,12,"""Manhattan""",12
48,144,19,"""Manhattan""",12
48,144,22,"""Manhattan""",16
48,145,1,"""Manhattan""",11
48,148,0,"""Manhattan""",15
48,148,21,"""Manhattan""",12
48,148,22,"""Manhattan""",17
48,148,23,"""Manhattan""",16
48,151,0,"""Manhattan""",16
48,151,1,"""Manhattan""",16
48,151,2,"""Manhattan""",14
48,151,13,"""Manhattan""",11
48,151,14,"""Manhattan""",16
48,151,15,"""Manhattan""",13
48,151,16,"""Manhattan""",20
48,151,17,"""Manhattan""",30
48,151,18,"""Manhattan""",19
48,151,19,"""Manhattan""",23
48,151,20,"""Manhattan""",15
48,151,21,"""Manhattan""",25
48,151,22,"""Manhattan""",34
48,151,23,"""Manhattan""",24
48,152,23,"""Manhattan""",15
48,158,0,"""Manhattan""",20
48,158,8,"""Manhattan""",11
48,158,10,"""Manhattan""",15
48,158,11,"""Manhattan""",14
48,158,12,"""Manhattan""",19
48,158,13,"""Manhattan""",14
48,158,14,"""Manhattan""",11
48,158,16,"""Manhattan""",20
48,158,17,"""Manhattan""",31
48,158,18,"""Manhattan""",13
48,158,19,"""Manhattan""",24
48,158,20,"""Manhattan""",11
48,158,21,"""Manhattan""",32
48,158,22,"""Manhattan""",28
48,158,23,"""Manhattan""",22
48,161,0,"""Manhattan""",15
48,161,5,"""Manhattan""",43
48,161,6,"""Manhattan""",156
48,161,7,"""Manhattan""",109
48,161,8,"""Manhattan""",122
48,161,9,"""Manhattan""",107
48,161,10,"""Manhattan""",118
48,161,11,"""Manhattan""",57
48,161,12,"""Manhattan""",59
48,161,13,"""Manhattan""",58
48,161,14,"""Manhattan""",57
48,161,15,"""Manhattan""",66
48,161,16,"""Manhattan""",53
48,161,17,"""Manhattan""",42
48,161,18,"""Manhattan""",52
48,161,19,"""Manhattan""",42
48,161,20,"""Manhattan""",26
48,161,21,"""Manhattan""",27
48,161,22,"""Manhattan""",29
48,161,23,"""Manhattan""",22
48,162,0,"""Manhattan""",17
48,162,1,"""Manhattan""",12
48,162,5,"""Manhattan""",21
48,162,6,"""Manhattan""",52
48,162,7,"""Manhattan""",43
48,162,8,"""Manhattan""",50
48,162,9,"""Manhattan""",51
48,162,10,"""Manhattan""",45
48,162,11,"""Manhattan""",32
48,162,12,"""Manhattan""",22
48,162,13,"""Manhattan""",40
48,162,14,"""Manhattan""",43
48,162,15,"""Manhattan""",33
48,162,16,"""Manhattan""",35
48,162,17,"""Manhattan""",30
48,162,18,"""Manhattan""",28
48,162,19,"""Manhattan""",23
48,162,20,"""Manhattan""",25
48,162,21,"""Manhattan""",28
48,162,22,"""Manhattan""",25
48,162,23,"""Manhattan""",31
48,163,0,"""Manhattan""",15
48,163,1,"""Manhattan""",13
48,163,5,"""Manhattan""",28
48,163,6,"""Manhattan""",45
48,163,7,"""Manhattan""",53
48,163,8,"""Manhattan""",68
48,163,9,"""Manhattan""",79
48,163,10,"""Manhattan""",89
48,163,11,"""Manhattan""",60
48,163,12,"""Manhattan""",54
48,163,13,"""Manhattan""",65
48,163,14,"""Manhattan""",58
48,163,15,"""Manhattan""",54
48,163,16,"""Manhattan""",72
48,163,17,"""Manhattan""",42
48,163,18,"""Manhattan""",60
48,163,19,"""Manhattan""",44
48,163,20,"""Manhattan""",50
48,163,21,"""Manhattan""",43
48,163,22,"""Manhattan""",48
48,163,23,"""Manhattan""",37
48,164,0,"""Manhattan""",23
48,164,1,"""Manhattan""",20
48,164,2,"""Manhattan""",16
48,164,3,"""Manhattan""",11
48,164,6,"""Manhattan""",20
48,164,7,"""Manhattan""",15
48,164,8,"""Manhattan""",32
48,164,9,"""Manhattan""",36
48,164,10,"""Manhattan""",40
48,164,11,"""Manhattan""",44
48,164,12,"""Manhattan""",29
48,164,13,"""Manhattan""",30
48,164,14,"""Manhattan""",28
48,164,15,"""Manhattan""",24
48,164,16,"""Manhattan""",38
48,164,17,"""Manhattan""",39
48,164,18,"""Manhattan""",51
48,164,19,"""Manhattan""",54
48,164,20,"""Manhattan""",33
48,164,21,"""Manhattan""",41
48,164,22,"""Manhattan""",36
48,164,23,"""Manhattan""",24
48,166,7,"""Manhattan""",12
48,166,13,"""Manhattan""",11
48,166,18,"""Manhattan""",14
48,166,21,"""Manhattan""",22
48,166,22,"""Manhattan""",12
48,170,0,"""Manhattan""",37
48,170,1,"""Manhattan""",33
48,170,2,"""Manhattan""",23
48,170,3,"""Manhattan""",13
48,170,5,"""Manhattan""",12
48,170,6,"""Manhattan""",51
48,170,7,"""Manhattan""",41
48,170,8,"""Manhattan""",46
48,170,9,"""Manhattan""",47
48,170,10,"""Manhattan""",43
48,170,11,"""Manhattan""",25
48,170,12,"""Manhattan""",27
48,170,13,"""Manhattan""",35
48,170,14,"""Manhattan""",50
48,170,15,"""Manhattan""",30
48,170,16,"""Manhattan""",45
48,170,17,"""Manhattan""",32
48,170,18,"""Manhattan""",44
48,170,19,"""Manhattan""",51
48,170,20,"""Manhattan""",39
48,170,21,"""Manhattan""",39
48,170,22,"""Manhattan""",34
48,170,23,"""Manhattan""",25
48,186,0,"""Manhattan""",28
48,186,1,"""Manhattan""",18
48,186,2,"""Manhattan""",16
48,186,4,"""Manhattan""",12
48,186,5,"""Manhattan""",19
48,186,7,"""Manhattan""",24
48,186,8,"""Manhattan""",32
48,186,9,"""Manhattan""",45
48,186,10,"""Manhattan""",53
48,186,11,"""Manhattan""",52
48,186,12,"""Manhattan""",40
48,186,13,"""Manhattan""",45
48,186,14,"""Manhattan""",40
48,186,15,"""Manhattan""",49
48,186,16,"""Manhattan""",41
48,186,17,"""Manhattan""",50
48,186,18,"""Manhattan""",94
48,186,19,"""Manhattan""",54
48,186,20,"""Manhattan""",39
48,186,21,"""Manhattan""",56
48,186,22,"""Manhattan""",45
48,186,23,"""Manhattan""",29
48,211,10,"""Manhattan""",15
48,211,12,"""Manhattan""",12
48,211,22,"""Manhattan""",12
48,223,1,"""Manhattan""",11
48,226,0,"""Manhattan""",13
48,229,0,"""Manhattan""",36
48,229,1,"""Manhattan""",22
48,229,7,"""Manhattan""",18
48,229,8,"""Manhattan""",14
48,229,9,"""Manhattan""",22
48,229,10,"""Manhattan""",26
48,229,11,"""Manhattan""",22
48,229,12,"""Manhattan""",26
48,229,13,"""Manhattan""",33
48,229,14,"""Manhattan""",23
48,229,15,"""Manhattan""",25
48,229,16,"""Manhattan""",28
48,229,17,"""Manhattan""",21
48,229,18,"""Manhattan""",20
48,229,19,"""Manhattan""",24
48,229,20,"""Manhattan""",29
48,229,21,"""Manhattan""",42
48,229,22,"""Manhattan""",35
48,229,23,"""Manhattan""",38
48,230,0,"""Manhattan""",19
48,230,1,"""Manhattan""",23
48,230,2,"""Manhattan""",11
48,230,3,"""Manhattan""",17
48,230,4,"""Manhattan""",13
48,230,5,"""Manhattan""",37
48,230,6,"""Manhattan""",65
48,230,7,"""Manhattan""",70
48,230,8,"""Manhattan""",69
48,230,9,"""Manhattan""",68
48,230,10,"""Manhattan""",56
48,230,11,"""Manhattan""",58
48,230,12,"""Manhattan""",58
48,230,13,"""Manhattan""",70
48,230,14,"""Manhattan""",52
48,230,15,"""Manhattan""",41
48,230,16,"""Manhattan""",51
48,230,17,"""Manhattan""",63
48,230,18,"""Manhattan""",80
48,230,19,"""Manhattan""",85
48,230,20,"""Manhattan""",34
48,230,21,"""Manhattan""",42
48,230,22,"""Manhattan""",42
48,230,23,"""Manhattan""",20
48,231,8,"""Manhattan""",11
48,231,9,"""Manhattan""",19
48,231,10,"""Manhattan""",18
48,231,11,"""Manhattan""",15
48,231,12,"""Manhattan""",11
48,231,13,"""Manhattan""",13
48,231,15,"""Manhattan""",13
48,231,16,"""Manhattan""",17
48,231,17,"""Manhattan""",21
48,231,18,"""Manhattan""",16
48,231,19,"""Manhattan""",13
48,231,21,"""Manhattan""",20
48,231,22,"""Manhattan""",21
48,231,23,"""Manhattan""",17
48,232,21,"""Manhattan""",15
48,233,0,"""Manhattan""",13
48,233,1,"""Manhattan""",21
48,233,2,"""Manhattan""",11
48,233,6,"""Manhattan""",12
48,233,7,"""Manhattan""",12
48,233,8,"""Manhattan""",17
48,233,9,"""Manhattan""",23
48,233,10,"""Manhattan""",18
48,233,11,"""Manhattan""",16
48,233,12,"""Manhattan""",20
48,233,13,"""Manhattan""",20
48,233,14,"""Manhattan""",13
48,233,16,"""Manhattan""",21
48,233,17,"""Manhattan""",17
48,233,18,"""Manhattan""",14
48,233,19,"""Manhattan""",22
48,233,20,"""Manhattan""",22
48,233,21,"""Manhattan""",17
48,233,22,"""Manhattan""",23
48,233,23,"""Manhattan""",19
48,234,0,"""Manhattan""",13
48,234,1,"""Manhattan""",12
48,234,6,"""Manhattan""",14
48,234,7,"""Manhattan""",19
48,234,8,"""Manhattan""",32
48,234,9,"""Manhattan""",36
48,234,10,"""Manhattan""",36
48,234,11,"""Manhattan""",43
48,234,12,"""Manhattan""",40
48,234,13,"""Manhattan""",38
48,234,14,"""Manhattan""",37
48,234,15,"""Manhattan""",38
48,234,16,"""Manhattan""",26
48,234,17,"""Manhattan""",36
48,234,18,"""Manhattan""",34
48,234,19,"""Manhattan""",45
48,234,20,"""Manhattan""",26
48,234,21,"""Manhattan""",29
48,234,22,"""Manhattan""",25
48,234,23,"""Manhattan""",14
48,236,0,"""Manhattan""",15
48,236,1,"""Manhattan""",13
48,236,6,"""Manhattan""",34
48,236,7,"""Manhattan""",27
48,236,8,"""Manhattan""",39
48,236,9,"""Manhattan""",41
48,236,10,"""Manhattan""",37
48,236,11,"""Manhattan""",35
48,236,12,"""Manhattan""",35
48,236,13,"""Manhattan""",24
48,236,14,"""Manhattan""",37
48,236,15,"""Manhattan""",33
48,236,16,"""Manhattan""",44
48,236,17,"""Manhattan""",37
48,236,18,"""Manhattan""",33
48,236,19,"""Manhattan""",17
48,236,20,"""Manhattan""",32
48,236,21,"""Manhattan""",41
48,236,22,"""Manhattan""",39
48,236,23,"""Manhattan""",23
48,237,0,"""Manhattan""",11
48,237,5,"""Manhattan""",13
48,237,6,"""Manhattan""",29
48,237,7,"""Manhattan""",30
48,237,8,"""Manhattan""",55
48,237,9,"""Manhattan""",64
48,237,10,"""Manhattan""",81
48,237,11,"""Manhattan""",43
48,237,12,"""Manhattan""",33
48,237,13,"""Manhattan""",54
48,237,14,"""Manhattan""",53
48,237,15,"""Manhattan""",42
48,237,16,"""Manhattan""",33
48,237,17,"""Manhattan""",32
48,237,18,"""Manhattan""",47
48,237,19,"""Manhattan""",47
48,237,20,"""Manhattan""",15
48,237,21,"""Manhattan""",21
48,237,22,"""Manhattan""",24
48,237,23,"""Manhattan""",13
48,238,0,"""Manhattan""",30
48,238,1,"""Manhattan""",31
48,238,2,"""Manhattan""",28
48,238,3,"""Manhattan""",16
48,238,4,"""Manhattan""",14
48,238,7,"""Manhattan""",25
48,238,8,"""Manhattan""",16
48,238,9,"""Manhattan""",26
48,238,10,"""Manhattan""",21
48,238,11,"""Manhattan""",23
48,238,12,"""Manhattan""",35
48,238,13,"""Manhattan""",38
48,238,14,"""Manhattan""",45
48,238,15,"""Manhattan""",53
48,238,16,"""Manhattan""",48
48,238,17,"""Manhattan""",58
48,238,18,"""Manhattan""",75
48,238,19,"""Manhattan""",57
48,238,20,"""Manhattan""",43
48,238,21,"""Manhattan""",75
48,238,22,"""Manhattan""",59
48,238,23,"""Manhattan""",64
48,239,0,"""Manhattan""",52
48,239,1,"""Manhattan""",32
48,239,2,"""Manhattan""",29
48,239,3,"""Manhattan""",17
48,239,4,"""Manhattan""",13
48,239,6,"""Manhattan""",17
48,239,7,"""Manhattan""",34
48,239,8,"""Manhattan""",35
48,239,9,"""Manhattan""",49
48,239,10,"""Manhattan""",60
48,239,11,"""Manhattan""",61
48,239,12,"""Manhattan""",43
48,239,13,"""Manhattan""",59
48,239,14,"""Manhattan""",58
48,239,15,"""Manhattan""",75
48,239,16,"""Manhattan""",84
48,239,17,"""Manhattan""",83
48,239,18,"""Manhattan""",96
48,239,19,"""Manhattan""",87
48,239,20,"""Manhattan""",52
48,239,21,"""Manhattan""",94
48,239,22,"""Manhattan""",111
48,239,23,"""Manhattan""",72
48,243,0,"""Manhattan""",12
48,243,22,"""Manhattan""",18
48,243,23,"""Manhattan""",13
48,244,0,"""Manhattan""",24
48,244,1,"""Manhattan""",25
48,244,2,"""Manhattan""",21
48,244,3,"""Manhattan""",12
48,244,4,"""Manhattan""",13
48,244,18,"""Manhattan""",11
48,244,20,"""Manhattan""",11
48,244,21,"""Manhattan""",15
48,244,22,"""Manhattan""",19
48,244,23,"""Manhattan""",28
48,246,0,"""Manhattan""",46
48,246,1,"""Manhattan""",42
48,246,2,"""Manhattan""",31
48,246,3,"""Manhattan""",17
48,246,5,"""Manhattan""",19
48,246,6,"""Manhattan""",57
48,246,7,"""Manhattan""",34
48,246,8,"""Manhattan""",35
48,246,9,"""Manhattan""",43
48,246,10,"""Manhattan""",49
48,246,11,"""Manhattan""",33
48,246,12,"""Manhattan""",52
48,246,13,"""Manhattan""",35
48,246,14,"""Manhattan""",51
48,246,15,"""Manhattan""",43
48,246,16,"""Manhattan""",49
48,246,17,"""Manhattan""",69
48,246,18,"""Manhattan""",61
48,246,19,"""Manhattan""",53
48,246,20,"""Manhattan""",36
48,246,21,"""Manhattan""",57
48,246,22,"""Manhattan""",57
48,246,23,"""Manhattan""",65
48,249,0,"""Manhattan""",25
48,249,1,"""Manhattan""",25
48,249,2,"""Manhattan""",23
48,249,3,"""Manhattan""",11
48,249,8,"""Manhattan""",12
48,249,10,"""Manhattan""",20
48,249,11,"""Manhattan""",14
48,249,12,"""Manhattan""",13
48,249,13,"""Manhattan""",23
48,249,14,"""Manhattan""",18
48,249,15,"""Manhattan""",19
48,249,16,"""Manhattan""",21
48,249,17,"""Manhattan""",34
48,249,18,"""Manhattan""",62
48,249,19,"""Manhattan""",32
